Volatility 3 Framework 2.28.0

NetNS	Process Name	PID	TID	FD	Sock Offset	Family	Type	Proto	Source Addr	Source Port	Destination Addr	Destination Port	State	Filter
4026531840	systemd-journal	409	409	28	0x94227062bb80	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	19078	-	19075	ESTABLISHED	-
4026531840	systemd-journal	409	409	31	0x9422705e9980	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	19101	-	15041	ESTABLISHED	-
4026531840	systemd-journal	409	409	32	0x942246b61100	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	19105	-	22295	ESTABLISHED	-
4026531840	systemd-journal	409	409	33	0x942270629540	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	21301	-	19159	ESTABLISHED	-
4026531840	systemd-journal	409	409	34	0x94227062f700	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	19112	-	19111	ESTABLISHED	-
4026531840	systemd-journal	409	409	35	0x942270495d80	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	25798	-	23071	ESTABLISHED	-
4026531840	multipathd	448	448	1	0x94226ee6ea40	AF_UNIX	STREAM	-	-	19926	/run/systemd/journal/stdout	18721	ESTABLISHED	-
4026531840	multipathd	448	448	2	0x94226ee6ea40	AF_UNIX	STREAM	-	-	19926	/run/systemd/journal/stdout	18721	ESTABLISHED	-
4026531840	multipathd	448	448	3	0x94226ee6d0c0	AF_UNIX	STREAM	-		19837	-	-	LISTEN	-
4026531840	multipathd	448	448	7	0x94224aaf4000	AF_NETLINK	RAW	NETLINK_KOBJECT_UEVENT	groups:0x00000002	448	group:0x00000000	0	UNCONNECTED	filter_type=socket_filter,bpf_filter_type=cBPF
4026531840	multipathd	448	453	1	0x94226ee6ea40	AF_UNIX	STREAM	-	-	19926	/run/systemd/journal/stdout	18721	ESTABLISHED	-
4026531840	multipathd	448	453	2	0x94226ee6ea40	AF_UNIX	STREAM	-	-	19926	/run/systemd/journal/stdout	18721	ESTABLISHED	-
4026531840	multipathd	448	453	3	0x94226ee6d0c0	AF_UNIX	STREAM	-		19837	-	-	LISTEN	-
4026531840	multipathd	448	453	7	0x94224aaf4000	AF_NETLINK	RAW	NETLINK_KOBJECT_UEVENT	groups:0x00000002	448	group:0x00000000	0	UNCONNECTED	filter_type=socket_filter,bpf_filter_type=cBPF
4026531840	multipathd	448	454	1	0x94226ee6ea40	AF_UNIX	STREAM	-	-	19926	/run/systemd/journal/stdout	18721	ESTABLISHED	-
4026531840	multipathd	448	454	2	0x94226ee6ea40	AF_UNIX	STREAM	-	-	19926	/run/systemd/journal/stdout	18721	ESTABLISHED	-
4026531840	multipathd	448	454	3	0x94226ee6d0c0	AF_UNIX	STREAM	-		19837	-	-	LISTEN	-
4026531840	multipathd	448	454	7	0x94224aaf4000	AF_NETLINK	RAW	NETLINK_KOBJECT_UEVENT	groups:0x00000002	448	group:0x00000000	0	UNCONNECTED	filter_type=socket_filter,bpf_filter_type=cBPF
4026531840	multipathd	448	455	1	0x94226ee6ea40	AF_UNIX	STREAM	-	-	19926	/run/systemd/journal/stdout	18721	ESTABLISHED	-
4026531840	multipathd	448	455	2	0x94226ee6ea40	AF_UNIX	STREAM	-	-	19926	/run/systemd/journal/stdout	18721	ESTABLISHED	-
